observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,cameraSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments,taxon.taxonID,taxon.taxonRank,taxon.order,taxon.family,taxon.vernacularNames.eng,taxon.vernacularNames.nld
ba1428b9-c0cb-4f33-9140-628d47631e61,98fb282d-57cf-4c30-a057-f5e10a41186b,NA,9cc4c9d0-3fad-4c7d-9316-227c5e7424a6,2025-11-23T00:38:40Z,2025-11-23T00:38:55Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-12-01T12:20:41Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
54d15190-3b34-4b3f-ba6c-ff924afc4afc,9a4fa029-1542-4361-b717-8fe231ea2ef9,NA,4e9486c8-d549-49a3-bbfd-3a5ad6df0df9,2025-10-06T00:03:32Z,2025-10-06T00:06:12Z,event,animal,NA,Sus scrofa,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-12T12:52:29Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
555b809b-4b2e-4a25-9473-4f06b5bb3ac2,9a4fa029-1542-4361-b717-8fe231ea2ef9,NA,67bbca47-9119-4b97-bca8-c06511b4defc,2025-10-06T18:54:45Z,2025-10-06T18:55:17Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-12T12:52:56Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
dd842e6d-f3e1-4db2-8c41-15a00119e15b,9a4fa029-1542-4361-b717-8fe231ea2ef9,NA,a932db0d-9d98-4542-950f-ab446ec32c54,2025-10-07T02:28:26Z,2025-10-07T02:28:47Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-12T12:53:13Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
4189693f-8dbe-408e-ab8c-c140cb749416,9a4fa029-1542-4361-b717-8fe231ea2ef9,NA,5b05ae70-bd6e-4eec-ad3b-949f03155816,2025-10-10T22:22:13Z,2025-10-10T22:22:59Z,event,animal,NA,Sus scrofa,3,juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-12T12:55:25Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
8fa44793-c3ce-4279-939e-4a4de37a230f,9df41315-89f6-4e8c-9108-4b24e3fa6f37,NA,edcdef55-6d90-474d-b809-8923d168353d,2025-10-11T18:40:20Z,2025-10-11T18:40:27Z,event,animal,NA,Capreolus capreolus,1,NA,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-20T09:58:33Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
680ab2ac-7d58-43bd-a8e2-f33e38d238d7,9df41315-89f6-4e8c-9108-4b24e3fa6f37,NA,845e387e-f570-49f3-be47-7323e8f3ccf4,2025-10-11T20:35:51Z,2025-10-11T20:36:03Z,event,animal,NA,Capreolus capreolus,1,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-12T11:28:03Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
61cc1022-0309-429e-9b4b-98b7415483d4,9df41315-89f6-4e8c-9108-4b24e3fa6f37,NA,243f23e4-7de4-4a79-af44-6b4792972a7e,2025-10-14T20:58:03Z,2025-10-14T20:58:09Z,event,animal,NA,Sus scrofa,1,NA,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-20T09:58:44Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
c6bb6681-9717-4276-8709-e88f71e4571a,9df41315-89f6-4e8c-9108-4b24e3fa6f37,NA,6351253d-4cfa-47f5-9919-4241dcc3752a,2025-10-15T04:19:54Z,2025-10-15T04:20:07Z,event,animal,NA,Capreolus capreolus,1,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-12T11:29:26Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
9464c90b-569a-4f2e-a7f7-0f7715e3bf54,9f0bebc5-596c-4921-af8c-d3407941c02d,NA,4d36fe84-424a-4bca-9fe8-76e9f0c47110,2025-11-15T02:44:56Z,2025-11-15T02:45:01Z,event,animal,NA,Sus scrofa,1,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2026-02-24T10:22:29Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
8b652bc3-d4f7-4354-aa29-ba9cd4ed2915,9f0bebc5-596c-4921-af8c-d3407941c02d,NA,b07239e1-7b6f-4627-bb50-b5aa1dee761c,2025-11-20T22:02:36Z,2025-11-20T22:04:23Z,event,animal,NA,Capreolus capreolus,1,juvenile,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Jan Vercammen,2026-03-10T08:11:04Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
5e4f2110-2ccb-45b6-be00-43a4b11a0975,9f0bebc5-596c-4921-af8c-d3407941c02d,NA,bdbb65e1-e031-4e67-a7e1-f102712dda81,2025-11-21T00:47:11Z,2025-11-21T00:49:48Z,event,animal,NA,Sus scrofa,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2026-02-24T10:24:41Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
56638423-5d6c-458f-a9df-8bf72f0f8089,9f0bebc5-596c-4921-af8c-d3407941c02d,NA,5c75113c-8119-430c-a2a9-6738c19bdbed,2025-11-21T00:54:27Z,2025-11-21T00:54:42Z,event,animal,NA,Sus scrofa,1,NA,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2026-02-24T10:25:41Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
08541adf-ae15-4587-bcdf-dbc73376c023,9f0bebc5-596c-4921-af8c-d3407941c02d,NA,9cd48117-c2a9-433d-ad89-a8ee1b24b7f2,2025-11-21T18:26:27Z,2025-11-21T18:26:45Z,event,animal,NA,Sus scrofa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2026-02-24T10:26:15Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
35f9ff1f-1c44-435a-8ae0-5b3457261040,af9d3f4a-ed5d-4340-90fe-0524654f63a0,NA,6d8f4bab-623d-43a1-94c7-a5a3454f6929,2025-09-09T18:35:33Z,2025-09-09T18:45:43Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-07T10:32:55Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
49758d2c-bbe9-4faf-8355-14b4ffa3c9f0,af9d3f4a-ed5d-4340-90fe-0524654f63a0,NA,4a65654f-ec7d-4cf4-8c24-92f9744f2c8d,2025-09-11T09:39:18Z,2025-09-11T09:40:43Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-07T10:35:12Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
84d0908b-0734-45d0-900e-cad2c47a021a,af9d3f4a-ed5d-4340-90fe-0524654f63a0,NA,6e0d5079-6f4e-485e-b674-2b59764e48ee,2025-09-11T13:50:59Z,2025-09-11T13:51:50Z,event,animal,NA,Capreolus capreolus,1,juvenile,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Jan Vercammen,2025-10-28T14:32:52Z,1,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
cd77d466-d736-416e-8cb0-a161338d4b0c,af9d3f4a-ed5d-4340-90fe-0524654f63a0,NA,5bf6fbb4-c9b6-4d9d-829c-8e1a3a66333e,2025-09-20T20:56:09Z,2025-09-20T21:01:37Z,event,animal,NA,Capreolus capreolus,1,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-07T10:37:39Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
2ab2bfb5-961e-4b1b-8c3e-a00e71c316d1,b593e4be-d187-4070-986e-14ac30864416,NA,ff13b84a-ad88-4a82-913c-59ac9878d26d,2025-11-07T06:09:42Z,2025-11-07T06:11:49Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2026-02-22T13:38:46Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
b5c8d0b5-4e7d-4a3f-b295-b399aea57a15,b593e4be-d187-4070-986e-14ac30864416,NA,41f976e2-d26e-425b-b493-82f07f75b4d3,2025-11-18T00:14:48Z,2025-11-18T00:16:10Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2026-02-22T13:43:36Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
b7fc194f-0baf-45dd-bffb-589068a99237,b593e4be-d187-4070-986e-14ac30864416,NA,40c54f7b-e4f7-4959-8cda-8f0e1422eb59,2025-11-21T03:05:28Z,2025-11-21T03:06:50Z,event,animal,NA,Sus scrofa,4,juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2026-02-24T11:03:34Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
02fd32be-846e-4454-982b-d82a35e78ff2,b593e4be-d187-4070-986e-14ac30864416,NA,65892774-fb47-42e7-86aa-6b86a5b267a8,2025-11-22T17:36:41Z,2025-11-22T17:37:43Z,event,animal,NA,Sus scrofa,2,juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2026-02-24T11:05:27Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
ccb91f91-b6ed-4906-8ecd-8e7d4664c684,b69e521c-dd75-4c5c-869e-293e043744b4,NA,609bf77d-fd77-47d0-9ae8-b0d97f88cba1,2025-09-06T05:31:45Z,2025-09-06T05:32:28Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-01T06:21:52Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
05cbda85-cc67-43aa-ab29-805508a19839,b69e521c-dd75-4c5c-869e-293e043744b4,NA,cdc6136c-4259-4f7b-9a8a-392c56f05d26,2025-09-07T03:19:01Z,2025-09-07T03:19:07Z,event,animal,NA,Sus scrofa,1,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-28T14:56:58Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
3ee0165e-571c-4cbf-aa8a-9e35f87cf540,b69e521c-dd75-4c5c-869e-293e043744b4,NA,ed3095e4-a8f1-4561-8e46-9e5d4d15a425,2025-09-09T01:42:13Z,2025-09-09T01:44:43Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-01T06:24:52Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
86cbf5d7-6c4e-4fed-94b2-6e0c3b81f7f2,b69e521c-dd75-4c5c-869e-293e043744b4,NA,755cbbe2-aa4c-4d36-847a-6af136e3e0f8,2025-09-17T02:52:58Z,2025-09-17T02:55:41Z,event,animal,NA,Capreolus capreolus,1,juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-01T06:27:19Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
0e6c1d7b-2b83-42d8-acbe-e74b2f82cf23,b69e521c-dd75-4c5c-869e-293e043744b4,NA,5cf6986e-3b2e-4dc9-98f5-c6fad7238ff8,2025-09-18T06:20:34Z,2025-09-18T06:20:40Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-01T06:27:38Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
c1e52a78-9c19-41fb-aefa-c11ca24c124f,b69e521c-dd75-4c5c-869e-293e043744b4,NA,06a354ab-015c-4b4b-ab7c-f50f307fda45,2025-09-18T19:00:34Z,2025-09-18T19:01:02Z,event,animal,NA,Capreolus capreolus,1,NA,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-28T14:59:06Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
93f78281-0bf3-4966-9833-a93758fc49d3,b69e521c-dd75-4c5c-869e-293e043744b4,NA,a16ca285-e0dc-4300-8658-32027e66eada,2025-09-19T23:18:09Z,2025-09-19T23:18:42Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-01T06:28:23Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
b27a9c5b-bbf0-45f8-86d6-e260c721791f,b97cf08d-10e5-4053-987e-458b77d98576,NA,00d3c238-1ef0-433e-be4b-35d804781ea0,2025-10-05T02:35:29Z,2025-10-05T02:35:40Z,event,animal,NA,Sus scrofa,1,NA,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-13T07:45:31Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
8a7805cd-fd8a-4dc7-bf46-be8d322e6982,b97cf08d-10e5-4053-987e-458b77d98576,NA,85f08926-7169-4222-a7a9-d58c822b5c2d,2025-10-07T08:49:40Z,2025-10-07T08:59:17Z,event,animal,NA,Capreolus capreolus,1,NA,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-13T07:48:11Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
5fa0606c-6c31-4188-960e-1ad87cbfd412,bb0a206a-58ba-4dd4-ba1c-ae0c3260aa71,NA,57f22989-9b4f-405c-881f-3bbf6aa77d8e,2025-09-04T21:42:27Z,2025-09-04T21:42:42Z,event,animal,NA,Capreolus capreolus,1,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-21T09:29:53Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
acf6e0a3-02f3-488a-92d4-94fe262a7b9f,bb0a206a-58ba-4dd4-ba1c-ae0c3260aa71,NA,47f47fdf-0e49-43b0-97a9-101099bf3294,2025-09-09T12:31:56Z,2025-09-09T12:32:32Z,event,animal,NA,Capreolus capreolus,1,juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-20T14:06:15Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
fcb4fae8-ba10-4ada-b86d-d73b6cf552a6,bb0a206a-58ba-4dd4-ba1c-ae0c3260aa71,NA,f9d40a70-da59-4af7-bb3c-d76435c98233,2025-09-25T08:52:37Z,2025-09-25T08:52:43Z,event,animal,NA,Capreolus capreolus,1,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-07T08:33:41Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
ac33f582-b5b6-40e2-b953-f5d61abd311f,bb0a206a-58ba-4dd4-ba1c-ae0c3260aa71,NA,b3a80e1b-4e18-45f1-a44d-5fbe6193bfe5,2025-09-25T14:52:43Z,2025-09-25T14:52:54Z,event,animal,NA,Capreolus capreolus,1,juvenile,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-10-07T08:33:57Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
675291e7-3ba4-4341-a7d7-78fa741fc7eb,be13c6db-1be0-4a03-9569-2788a1900b1b,NA,b4882e49-da3e-43b1-8455-1794ed6eb99a,2025-11-01T22:14:40Z,2025-11-01T22:17:50Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2026-02-22T13:55:40Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
472bc4e7-ccc2-4802-827e-72dc86dea8c8,be13c6db-1be0-4a03-9569-2788a1900b1b,NA,f068d8a7-ceba-4ab6-a47e-ce2d4a981b9c,2025-11-02T06:30:09Z,2025-11-02T06:30:46Z,event,animal,NA,Capreolus capreolus,1,juvenile,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2026-02-22T13:59:17Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
78de82ad-cf35-4b28-8de3-b8e84332f35a,be13c6db-1be0-4a03-9569-2788a1900b1b,NA,c3e3c279-ff87-4b9c-8ccf-51d5c953ec8d,2025-11-10T17:29:37Z,2025-11-10T17:30:15Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Jan Vercammen,2025-12-16T07:18:08Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
bfd81803-498a-45c6-aa59-e0114d12794f,be13c6db-1be0-4a03-9569-2788a1900b1b,NA,5a53ff0c-9e43-4f28-bbfb-d04ae11e17c2,2025-11-13T21:49:13Z,2025-11-13T21:49:30Z,event,animal,NA,Capreolus capreolus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2026-02-22T14:11:11Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
948f6682-58d3-4cae-b85b-58e87dfc4d67,c0be6606-2097-40b9-83b2-1ec6078898fc,NA,b10cdbaa-81d0-43c2-8dee-f440a9f04c72,2025-10-29T19:26:43Z,2025-10-29T19:27:43Z,event,animal,NA,Capreolus capreolus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2026-02-22T14:17:26Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
87616324-d9ee-48be-9b0c-6a391526e245,c0be6606-2097-40b9-83b2-1ec6078898fc,NA,a9d7fea3-213c-4b37-baa0-7d5300d80cd0,2025-10-30T00:15:25Z,2025-10-30T00:15:47Z,event,animal,NA,Sus scrofa,1,NA,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Jan Vercammen,2025-12-15T12:49:43Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
9138e1ae-48dc-4a95-b9b6-e5b9f072653b,c0be6606-2097-40b9-83b2-1ec6078898fc,NA,140068d6-cc1c-4b3c-ab70-4f1c62047ea5,2025-10-30T00:45:08Z,2025-10-30T00:45:34Z,event,animal,NA,Sus scrofa,4,juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2026-02-24T11:33:03Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
58360b24-2dd9-4c12-8e97-16696104bcbf,c0be6606-2097-40b9-83b2-1ec6078898fc,NA,71132a14-d9d6-4fac-82be-86cb852e4004,2025-11-01T04:38:02Z,2025-11-01T04:38:14Z,event,animal,NA,Sus scrofa,1,juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Jan Vercammen,2025-12-15T12:50:01Z,1,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
28fbf30f-ddf2-4b00-a3c2-6de56b3b67ce,c0be6606-2097-40b9-83b2-1ec6078898fc,NA,f5f6fe54-ac90-4f59-9c0e-fd13ed0050f1,2025-11-17T17:02:30Z,2025-11-17T17:03:31Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2026-02-22T14:27:58Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
c3b4b2f8-34e1-47e8-9575-36b2450e4a71,c0be6606-2097-40b9-83b2-1ec6078898fc,NA,55aad092-8695-400c-8c9a-e22fad3448e7,2025-11-17T17:13:11Z,2025-11-17T17:13:23Z,event,animal,NA,Capreolus capreolus,1,adult,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2026-02-22T14:29:27Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
f3086f57-05c1-4107-98a4-ffa8a7e257fe,c0be6606-2097-40b9-83b2-1ec6078898fc,NA,3f75e428-5c42-4bc7-b26d-70bb0beb9cf1,2025-11-18T22:57:22Z,2025-11-18T22:57:35Z,event,animal,NA,Sus scrofa,1,juvenile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2026-02-24T11:53:23Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
555d78e1-68d9-4afb-ad2c-fde94fc3a9d8,c0be6606-2097-40b9-83b2-1ec6078898fc,NA,68db5ebf-9110-4bc7-a5f9-d0a99e98219b,2025-11-19T19:43:42Z,2025-11-19T19:43:48Z,event,animal,NA,Capreolus capreolus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2026-02-22T14:30:26Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
d0f17331-fcbb-4a78-a774-fa53044d1361,c0be6606-2097-40b9-83b2-1ec6078898fc,NA,d38b6048-c831-45ba-bcf5-a2846d99896f,2025-11-20T06:15:40Z,2025-11-20T06:15:56Z,event,animal,NA,Capreolus capreolus,1,adult,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2026-02-22T14:31:08Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
65d08954-5b20-4527-95ff-4ca45b750b5e,c7484f8d-537a-4c85-b177-e4a50275a402,NA,a07041f8-1463-4760-b2bd-6f98ad2ff518,2025-10-03T03:20:30Z,2025-10-03T03:25:10Z,event,animal,NA,Sus scrofa,1,NA,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-12T10:11:25Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/53HGR,species,Artiodactyla,Suidae,Wild boar,Everzwijn
4cfc69d3-dddb-41a4-9c3e-05ce6f097f92,c7484f8d-537a-4c85-b177-e4a50275a402,NA,c34e7bd7-8c47-4021-a217-8fb14b2b5242,2025-10-03T22:14:53Z,2025-10-03T22:14:58Z,event,animal,NA,Capreolus capreolus,1,NA,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-12T10:13:42Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
4a65bdda-cd01-4815-ba69-fa7552c60c43,c7484f8d-537a-4c85-b177-e4a50275a402,NA,dcc1dc3a-7753-4a30-a737-91573f5a9449,2025-10-04T05:23:42Z,2025-10-04T05:26:22Z,event,animal,NA,Capreolus capreolus,1,NA,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,human,Robbe Kerremans,2025-11-12T10:13:36Z,0.5,NA,Error parsing all data,https://www.checklistbank.org/dataset/COL2023/taxon/QSF3,species,Artiodactyla,Cervidae,Roe deer,Ree
